indice,clip_original,clip_procesado,clip_longitud_original,clip_longitud_procesada,instagram_original,instagram_procesado,instagram_longitud_original,instagram_longitud_procesada,instagram_hashtags,instagram_hashtags_procesados,instagram_menciones,instagram_emojis
23,"the inside of a building with a spiral staircase, fancy library, neo - andean architecture, neo-andean architecture, the hard and strong buildings, white marble buildings, inside a library, museum background, quito school, neoclassical architecture, library, rÃ©union des musÃ©es nationaux, government archive, neoclassicism, marble and wood and glass",interior edificio escalera caracol biblioteca elegante arquitectura neo arquitectura neo edificio duro fuerte edificio mármol blanco biblioteca fondo museo escuela quito arquitectura neoclásico biblioteca réunion des musées nationalaux archivo gubernamental neoclasicismo mármol madera vidrio vidrio vidrio,351,306,"Polyforum Siqueiros â¨

En tu paseo por la icÃ³nica Avenida Insurgentes o en tu visita al o World Trade Center, verÃ¡s este original edificio que aloja un centro cultural privado y destaca en el paisaje urbano por las monumentales obras murales de David Alfaro Siqueiros.

Â¡Un imperdible y deleite a la pupila! ð¤©

#turismocultural  #TurismoCDMX #arte",polyforum siqueiros paseo icónico avenida insurgente visita world trade center ver edificio alogir centro cultural privado destacar paisaje urbano monumental obras murales david alfaro siqueiros imperdible deleite pupila turismocultural turismo arte,355,249,"['turismocultural', 'TurismoCDMX', 'arte']","['turismocultural', 'turismo', 'arte']",[],[]
24,"a park with a bench and a gaze, ancient greek temple, inspired by Henry Carr, parks and monuments, sacrificial altar, throne of olympus, greek temple, roman pillars, obelisks, greek temple background, on a great neoclassical square, ancient greek temple ruins, mysterious temple setting, inspired by Amelia Robertson Hill, parks and gardens, neoclassical composition",park with bench and gaze ancient greek templir inspired henry carr parks and monuments sacrificial altar throne olympus greek temple romar pillars obelisks greek templir great neoclassical square ancient greek temple ruins mysteriou temple setting inspired amelia robertson hill parks and gardens neoclassical composition,366,321,"La nueva LÃ­nea 12 del #trolebÃºsaztecas, sustituye 107 microbuses y camiones diÃ©sel por 28 trolebuses de Ãºltima generaciÃ³n, lo que permitirÃ¡ mejorar la calidad del aire en la Ciudad de MÃ©xico al reducir las emisiones de Co2 y brindar viajes mÃ¡s cÃ³modos a las y los habitantes. 
#mÃ¡symejormovilidad con 19 estaciones que beneficiarÃ¡ colonias de la AlcaldÃ­a CoyoacÃ¡n, como:

â Pedregal de Santo Domingo
â Pedregal de Carrasco
â Pedregal de Santa Ãrsula
â AmÃ©rica",línea sustituye microbuses camiones diélel trolebuses generación permitir mejorar calidad aire ciencia méxico reducir lasiseses brindar viajes comodos yementes estacionas beniciacer colonias alcaldia coyoacán pedregal santo domingo pedregal corrasco trolebã,482,257,"['trolebÃ', 'mÃ']",['trolebã'],[],[]
25,"the interior of the church of the holy trinity, in a medieval crypt, inside a crypt, book of kells, old gothic crypt, inside the tomb of jesus, crypt, inside the sepulchre, cementary of skulls, golden treasures on the walls, mausoleum, ossuary, inside a tomb, seville. byzantine mosaics",interior iglesia santísima trinidad cripta medieval cripta libro kells viejo cripta gótico tumba jesús cripta sepulcro cementario cráneo tesoro dorado pared mausoleo osuario tumba sevilla mosaico bizantino,286,205,"Visita Museo Jumex y disfruta de una experiencia extraordinaria en la exposiciÃ³n temporal de Damien Hirst: ""Vivir para Siempre (por un momento)."" â¨

57 obras icÃ³nicas del artista britÃ¡nico te esperan en este recinto de la Ciudad de MÃ©xico. DÃ©jate sorprender por sus instalaciones, esculturas y pinturas. ð¨

ð Hasta el 25 de agosto. 
Conoce todos los detalles para planear tu visita en: 
 ð https://www.fundacionjumex.org/es/visita",visita museo jumex disfruta experimencia extraordinaria exposición temporal damien hirst vivir momento obras icónica artista británnico esperar recinto ciencia méxico déjate sorprender instalaciones esculturas pinturas agosto conocer detless planear visita,446,256,[],[],[],[]
26,"a large building with a flag on top, tlaquepaque, downtown mexico, mexico, mexico city, parks and monuments, guanajuato, tenochtitlan, mexican folklore, a monumental, parks and public space, park background, ornate palace made of green, parks and gardens, cinemÃ¡tica, vale encantado, foto realista",edificio bandera superior tlaquepque centro méxico méxico ciudad méxico parques monumentos guanajuato tenochtitlan folklore mexicano espacio monumental parque espacio público antecedente parque palacio ornado verde parque jardín cinemático vale encantado realista,298,263,"Museo de la Ciudad de MÃ©xico habita uno de los edificios representativos de la arquitectura barroca del siglo XVIII.

Su colecciÃ³n comprende exposiciones itinerantes que expresan formas de vivir la Ciudad de MÃ©xico; se encuentra un Museo de sitio y el estudio Clausell.Â 

#museo #cdmx #turismocdmx #arte",museo ciudad méxico hábita edificios representación arquitectura barroca siglo colección comprender exposición itinerant expresan formas vivir ciadad méico museo sitio estudio clausell museo cdmx turismocdmx arte,307,212,"['museo', 'cdmx', 'turismocdmx', 'arte']","['museo', 'cdmx', 'turismocdmx', 'arte']",[],[]
27,"a golden statue on top of a building, winged victory, winged victory!!!, winged victory of samothrace, golden wings, grand angel wings, gold wings, winged girl angel, mexico city, gold wings on head, tall female angel, eros, super wide angel, angel halo, flying angels, poe's angel, totalitarian socialist angel, angel-themed",victoria ala victoria samothrace ala oro ala ángel ala oro ángel chica alada ciudad méxico ala oro cabeza ángel alto ero ángel súper ancho ángel halo ángel volador ángel poe ángel socialista ángel ángel ángel ángel tembloroso,325,225,"Â¡El  #DÃ­aMundialDeLaBicicleta se vive en la Ciudad de MÃ©xico!ð´ââï¸â¤ï¸ð´ââï¸

Parques, calles y avenidas de la capital te invitan a descubrir la capital con un paseo en bici.

#MuÃ©veteEnBici y celebra este dÃ­a visitando monumentos, museos, parques o atractivos turÃ­sticos.

#TurismoCDMX #cdmx #diamundialdelabicicleta #bikelife  #bicycle",vivir ciado méxico parques calle avenida capital invitar descubrio capital paseo bici celebrar visitando monumentos museos parques atractivos turíssticos muã turismo cdmx diamundialdelabicicleta bikelife bicycle,360,211,"['DÃ', 'MuÃ', 'TurismoCDMX', 'cdmx', 'diamundialdelabicicleta', 'bikelife', 'bicycle']","['muã', 'turismo', 'cdmx', 'diamundialdelabicicleta', 'bikelife', 'bicycle']",[],[]
28,"a fountain in a park with flowers and trees, tlaquepaque, the empressâ swirling gardens, tiled fountains, las pozas, fountain in the middle, breakfast at las pozas, fountain, fountain of water, gardens and fountains, 3 nymphs circling a fountain, water feature, featuring marble fountains, statue is a fountain, water fountain",fountain park with flowers and trees tlaquepaque  the empressâ swirling gardens tiled fountains poza fountain the middle breakfast poza fountain fountain water gardens and fountains nymphs circling fountain water feature featuring marble fountains statue fountain water fountain,328,278,"En el pintoresco barrio de San Ãngel, la Biblioteca de las Revoluciones de MÃ©xico es un espacio de conocimiento y memoria. ð

 TambiÃ©n conocida como la Casa de los Dos Patios, alberga una gran colecciÃ³n de materiales histÃ³ricos.

Â¡Ven a conocerla! ð

#TurismoCDMX",pintoresco barrio san ángel biblioteca revoluciones méxico espacio conocimiento memoria conocida casa patio alberga coleción materiales históricos ven conocerla turismo,275,168,['TurismoCDMX'],['turismo'],[],[]
29,"a lake with trees and a boat in the water, a photo of a lake on a sunny day, sunny day in a park, in a park and next to a lake, parks and lakes, mexico city, city park, in a city park, green waters, park background, sunny park background, small lake, photo taken with ektachrome, a park",lago árbol bote agua agua lago soleado soleado parque parque lago parque lagos ciudad méxico parque ciudad parque ciudad agua verde fondo parque fondo parque soleado pequeño lago tomado ektachrome parque parque,286,210,"De paseo por el Centro HistÃ³rico, a unas calles del ZÃ³calo de la Ciudad de MÃ©xico, la Plaza de Santo Domingo es uno de los sitios pÃºblicos de interÃ©s para quienes visitan el templo dominico, el Museo del Palacio de Medicina y otros puntos de magnÃ­fica #arquitectura. 

Â¿Ya la conoces? 

 #turismocdmx #cdmx #cdmx_oficial",paseo centro histórico calles zócalo ciudad méxico plaza santo domingo sitios públicos interés visitan templo dominico museo museo medicina medicina ootros puntas magnífica conoces arquitectura turismocdmx cdmx cdmx oficial,327,223,"['arquitectura', 'turismocdmx', 'cdmx', 'cdmx_oficial']","['arquitectura', 'turismocdmx', 'cdmx', 'cdmx', 'oficial']",[],[]
30,"the ceiling of the church of the immaculate mary, painting on the ceiling, by David Alfaro Siqueiros, murals, symbolic mural, 3 6 0 picture, mexican muralism ) ravi supa, mural art, ultradetailed mural, sky mural on the room ceiling, muralism, 3 d ar vr art, by JosÃ© Clemente Orozco, mural",the ceiling the church the immaculate mary painting the ceiling david alfaro siqueiros murals symbolic mural mexicar muralism ravi supa mural art ultradetailed mural sky mural the room ceiling muralism art josé clemente orozco mural,290,232,"Â¡Conoce y disfruta un dÃ­a de arte en el Museo Anahuacalli!

Este museo en CoyoacÃ¡n te invita a descubrir una colecciÃ³n de arte prehispÃ¡nico, muestras contemporÃ¡neas y bocetos de importantes obras del artista Diego Rivera.
 
La espectacular arquitectura del edificio y los 23 mosaicos en sus techos te fascinarÃ¡n. 

Â¡Imperdible! 

#turismocdmx #museo #cdmx",conoce disfruta arte museo anahuacalli museo coyoacán invita descubrir colección arte prehispánnico muestras contamporánas boceto importantes obras artista diego rivera espectacular arquitectura edificio mosaicos techos fascinarán imperdible turismocdmx museo cdmx,363,264,"['turismocdmx', 'museo', 'cdmx']","['turismocdmx', 'museo', 'cdmx']",[],[]
31,"a large aquarium with many fish in it, okinawa churaumi aquarium, a huge glass tank, giant aquarium in natural cave, aquarium, big aquarium, aisles of aquariums, 3 6 0 projection, discovery zone, background is a low light museum, fish shoal, panoramic anamorphic, fish tank, 360 degree view, in the zoo exhibit",acuario pez acuario okinawa churaumi enorme tanque vidrio acuario gigante cueva natural acuario acuario pasillo acuario proyección zona descubrimiento fondo museo bajo luz zapato pescado anamorfo panorámico pez pescado visión exposición zoológico,310,246,"Â¡Disfruta de la naturaleza en el Aviario de Parque Lincoln! ð³ð¸ 

Conoce de sus increÃ­bles Ã¡reas verdes y las aves de diversas especies y colores rescatadas de distintos entornos.ðª¿ð¦

ðVisÃ­talo en: Av. Emilio Castelar 163, Polanco, III Secc, Miguel Hidalgo, 11560, Ciudad de MÃ©xico.

â¢
â¢
â¢
â¢
â¢

#turismocdmx #aviario #polanco #cdmx #birdphotography #birds",disfruta naturaleza aviario parque lincoln conoce incesificado área verde ave diverso especie rescatado distinto ðvisítalo emilio castelar polanco iii secc miguel hidalgo ciudad méxico turismocdmx aviario polanco cdmx birdphotography bird,383,238,"['turismocdmx', 'aviario', 'polanco', 'cdmx', 'birdphotography', 'birds']","['turismocdmx', 'aviario', 'polanco', 'cdmx', 'birdphotography', 'bird']",[],[]
32,"a colorful sculpture in the middle of a park, made out of legos, artwork of a hong kong street, shenzhen, made of lego, outdoor art installation, mexico city, polygonal iron steel walls, colorful tiled architecture, cubic blocks, robot art cracking the road, by Weiwei, lego city, lego style, downtown mexico, by Ai Weiwei",escultura colorido parque hecho legos obra arte calle hong kong shenzhen hecho lego instalación arte aire libre ciudad méxico pared acero hierro poligonal arquitectura colorida azulejo bloque cúbico arte robot cracking the road weiwei ciudad lego estilo lego centro mexico weiwei weiwei weiwei,322,293,"En lo alto del Cerro del ChapulÃ­n se encuentra el majestuoso Museo Nacional de Historia, Castillo de Chapultepec.

En este museo apreciarÃ¡s una importante colecciÃ³n conformada por objetos de distintas Ã©pocas, salas en el Ãlcazar que recrean escenarios habitados por personajes histÃ³ricos; obras murales de artistas como David Alfaro Siqueiros, Jorge GonzÃ¡lez Camarena, Juan OÂ´Gorman, JosÃ© Clemente Orozco, Gabriel Flores, entre otros. 

 Su arquitectura, miradores y el jardÃ­n en su Ãºltimo piso te ofrecen un recorrido sin igual que no puedes perderte.",alto cerro capulín majestuoso museo nacional historia castillo esteo museo apreciarás importante colección conformado objeta distinto época sala recogar escenario hábitido personajesjesjesjesjesj jejesj persona jejes jejes hitraros obras murales artistas david alfaro siqueiros jorge gonzález camarena juan gorman josé clemente orozco gabriel flores otrros arquitectura miradores jardín piso ofrecer recorrido singual poder perder tú,563,433,[],[],[],[]
33,"a group of chocolate covered skulls with colorful decorations, celebrating day of the dead, el dia los muertos, dia de los muertos. 8 k, day of all the dead, ( el dia los muertos ), ( ( dia de los muertos ) ), el dia los muertos!, dia de los muertos, (dia de los muertos)",grupo cráneo cubierto chocolate decoración colorida celebrar day the dead muertos muertos muerto muertos muertos muertos muertos muertos,271,136,"La historia de la Colonia JuÃ¡rez comenzÃ³ a finales del siglo XIX. Actualmente, es un barrio que se distingue por antiguos inmuebles y su original estilo arquitectÃ³nico.

Una de estas edificaciones es el ""Castillo Colorado"", obra de comienzos del siglo XX, del arquitecto Regis A. Pigeon.

Se caracteriza por su atractivo color naranja y ahora tiene uso habitacional. ð¤©

AprÃ©cialo en las calles BerlÃ­n esquina Versalles. ð",historia colonia juárez comenzar finales siglo xix realmente barrio distinguir antiguo mueble original estilo edificación castillo colorado obra comienzos delglo arquitecto regis caracteriza atractivo aprécico class berlín esquina verselles,432,240,[],[],[],[]
