postUrl,description,commentCount,likeCount,location,locationId,pubDate,likedByViewer,isSidecar,type,caption,profileUrl,username,fullName,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,imgUrl,postId,query,timestamp,sidecarMedias,taggedFullName4,taggedUsername4,videoUrl,videoDuration,playCount,taggedFullName5,taggedUsername5,viewCount,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20,error
https://www.instagram.com/p/C8NfWAHpfQA/,"¡Lucha libre con causa! 💪 

La Embajada de Suiza en México, en colaboración con el CMLL y la Secretaría de Turismo de la Ciudad de México presentan: 

#luchaporelclima , la Embajada de Suiza en México, en colaboración con el CMLL y la Secretaría de Turismo de la Ciudad de México presentan: 

🗓️ El domingo 16 de junio un evento épico de lucha libre en Av. Paseo de la Reforma, a la altura de la fuente de la Diana Cazadora, con emocionantes justas, donde se compartirán iniciativas impulsadas por Suiza contra la emergencia climática que ya se están implementando en México.

🌎 ¡El planeta es nuestro ring! Desde las calles de México hasta los proyectos de sostenibilidad impulsados por la cooperación Suiza-México, en conjunto podemos ser parte del cambio. ¡Únete a la lucha por el clima y sé parte de la solución! 🇨🇭 🇲🇽

@casadesuiza @cmll_mx",0,1,,,2024-06-14T21:13:08.000Z,FALSE,TRUE,Carousel,,,,,https://www.instagram.com/turismo_cdmx_,turismo_cdmx_,Secretaría de Turismo de la Ciudad de México,,,,,,,,,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/448348932_1383213562344503_5349035788885040416_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_ohc=B5mWjehZ4fsQ7kNvgGY8pZD&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM5MDUwMzkzODcyMjkxNTYwOQ%3D%3D.2-ccb7-5&oh=00_AYD6KaaEe8z7JgGLW52wHVGsT4_VB_XZjYPaYY4P5h3xpg&oe=66728E61&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/turismo_cdmx_/?hl=es,2024-06-14T21:22:08.143Z,2,,,,CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8M4BR2pFRa/,"Con la #CosechaDeLluvia en las
#EscuelasDeCaptación acercamos el derecho humano al agua a estudiantes de la Ciudad de México. 🌧️

Con una inversión de 300 mdp se instalan Sistemas de Captación de Agua de Lluvia en primarias, secundarias, preescolares y escuelas normales que permiten captar hasta 918 millones de litros anuales, equivalentes a 91 mil 800 pipas, para utilizar en tareas diarias. 🚰",1,14,,,2024-06-14T15:29:31.000Z,FALSE,TRUE,Carousel,,,,,https://www.instagram.com/turismo_cdmx_,turismo_cdmx_,Secretaría de Turismo de la Ciudad de México,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/448306304_446865214649473_4350771320274479424_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_ohc=mRkEuFbZ6YIQ7kNvgEO-iM2&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM5MDMzMDk5MTA2ODU4MzUzNA%3D%3D.2-ccb7-5&oh=00_AYDR6qQm_EHZTWfuyCWtpRGACUfOr89Anx4Or7spr3IItA&oe=6672779D&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/turismo_cdmx_/?hl=es,2024-06-14T21:22:08.143Z,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8MnVtnJccW/,"#BuenosDías 🌅

Les dejamos una postal desde Calzada Tláhuac Chalco, punto de la Ciudad de México colindante con el Estado de México. 

¿Desde qué punto de la Ciudad de México comienzas el día?

•
•
•
•
•
•

#TurismoCDMX #cdmx #mexicocity #amanecer #tláhuac",1,26,,,2024-06-14T13:03:45.000Z,FALSE,FALSE,Photo,,,,"Photo by Secretaría de Turismo de la Ciudad de México on June 14, 2024. May be an image of horizon, twilight and lake.",https://www.instagram.com/turismo_cdmx_,turismo_cdmx_,Secretaría de Turismo de la Ciudad de México,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/448412323_3660789054161407_7571528878918312045_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDk1OS5zZHIuZjI5MzUwIn0&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_ohc=mrYmV5DGUZYQ7kNvgE9GQSJ&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM5MDI1NzYzNTQwMTI1NDY3OA%3D%3D.2-ccb7-5&oh=00_AYCtVkjBFgl4ZP-xg6GIxIe0jVFforF1nCp0qsPm35Iu_A&oe=667079FB&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/turismo_cdmx_/?hl=es,2024-06-14T21:22:08.143Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8LYqngp2HM/,"“Azúcares Sacras. Dulces Rituales”, te espera en el Museo Mural Diego Rivera.

La tradición del dulce mexicano de alfeñique llega a este recinto con una exposición que retrata su historia, desde la época prehispánica, el virreinato y la época actual.

Con piezas de arte popular, arte prehispánico, dibujos, pinturas, fotografía y hojas volantes.

•
•
•
•

#TurismoCDMX #turismo #cdmx #arte #diegorivera #art #museum",0,97,,,2024-06-14T01:39:58.000Z,FALSE,FALSE,Video,https://scontent-cdg4-2.cdninstagram.com/o1/v/t16/f2/m69/An_BXcA1lLYSoZJkmchigPUdKAaZhxZtrjyk3UWvTmWjrx7mdAT5lRLr8jwxv5R75PfZwX3V6vWHUCZEaQBwi7dp.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&vs=488340333580520_323633381&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSFFPM2hLQUNrN3pMM3NDQUh5a1E4T0g4MDFEYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPb0t1UnBhd3VfZVFnVUZBT3VIbDBMSHNJWXNicV9FQUFBRhUCAsgBACgAGAAbABUAACaapf23yuqDQBUCKAJDMywXQDqKfvnbItEYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&ccb=9-4&oh=00_AYBuhIEUzxzXpFJOanfSAnAnsZyc-M52UnMCgGlK0bOePA&oe=6670A1B2&_nc_sid=ee9879,26.541,1385,,https://www.instagram.com/turismo_cdmx_,turismo_cdmx_,Secretaría de Turismo de la Ciudad de México,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/448239598_1201341847438440_5896038316424414708_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwIn0&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=MKi442VvXo8Q7kNvgHx8Hkk&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4OTkxMTYyNjI4NDQ5MTIxMg%3D%3D.2-ccb7-5&oh=00_AYDG9sYwSxQRgKESmgwHCYNt8zlscSIrsyvK9TP-40a_4Q&oe=66707BB2&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/turismo_cdmx_/?hl=es,2024-06-14T21:22:08.143Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8KxVTWR5z0/,"¡Un día de diversión y aprendizaje en el Acuario Michin! 🫧🐠 
Descubre fascinantes datos curiosos sobre especies endémicas, su conservación y rescate en salas interactivas. 🦈
El mundo marino te sorprende en los escenarios de este recinto.✨ 
¡Conócelo! 😉",0,33,,,2024-06-13T19:52:36.000Z,FALSE,TRUE,Carousel,,,,,https://www.instagram.com/turismo_cdmx_,turismo_cdmx_,Secretaría de Turismo de la Ciudad de México,,,,,,,,,https://scontent-cdg4-1.cdninstagram.com/v/t39.30808-6/448394886_882376413929614_3215339124218447129_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=-1WHHqtuiHIQ7kNvgGUNm-T&edm=ACWDqb8AAAAA&ccb=7-5&ig_cache_key=MzM4OTczODYxODkzODgxNjU2Ng%3D%3D.2-ccb7-5&oh=00_AYCnGiV6K54MeeRfPhdWQSNlaiUDY8lLvTGh9H1PJgxftQ&oe=6672771B&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/turismo_cdmx_/?hl=es,2024-06-14T21:22:08.143Z,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8KUps2pZMN/,"Terraza del Museo del Estanquillo

En el cruce de las populares calles de Isabel la Católica y Francisco I. Madero este recinto abre sus puertas a las expresiones culturales a través de una gran colección que perteneció al escritor y periodista Carlos Monsiváis.
Visita su librería y cafetería en lo alto del encantador edificio. 

•
•
•
•
•

#arte #museo #turismocdmx #cdmx #mexicocity 
#terraza",0,61,,,2024-06-13T15:41:59.000Z,FALSE,FALSE,Photo,,,,"Photo by Secretaría de Turismo de la Ciudad de México on June 13, 2024. May be an image of 2 people and temple.",https://www.instagram.com/turismo_cdmx_,turismo_cdmx_,Secretaría de Turismo de la Ciudad de México,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/448210990_3840872492837593_7307202343043137851_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDk1OS5zZHIuZjI5MzUwIn0&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_ohc=bHP5OPuhW9IQ7kNvgHtwCwK&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4OTYxMjQ5NjEzOTk0ODgxMw%3D%3D.2-ccb7-5&oh=00_AYDmvUbGNT59LacB7n30RJSGZrjgDPJ7ihPBqaAH3G2NNg&oe=66707EB5&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/turismo_cdmx_/?hl=es,2024-06-14T21:22:08.143Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8I5dR0sJ_z/,"¡Uno de los mercados más grandes del mundo está en la Ciudad de México! 🥩🥦🥑 

Tradición familiar, frescura y calidad distingue a la Central de Abasto CDMX  que es visitada por 350 a 500 mil personas diariamente. 🤩

Encuentra vegetales, carnes, flores, abarrotes y muchos otros productos provenientes de la ciudad y el país entero.

#TurismoCDMX #consumelocal",0,79,,,2024-06-13T02:25:07.000Z,FALSE,TRUE,Carousel,,,,,https://www.instagram.com/turismo_cdmx_,turismo_cdmx_,Secretaría de Turismo de la Ciudad de México,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/448165440_881840977316491_2253870526607719991_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_ohc=s6_qO2n4UyAQ7kNvgEos_lu&edm=ACWDqb8AAAAA&ccb=7-5&ig_cache_key=MzM4OTIxMTQwNTA1ODI3NzU0NA%3D%3D.2-ccb7-5&oh=00_AYDxI_dmrqDhS9wgPyiwV8FQebc3rY6rydDRnXUaYKZ_og&oe=66729DB9&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/turismo_cdmx_/?hl=es,2024-06-14T21:22:08.143Z,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8IMIYfpYHV/,"En el jardín de la Casa del Lago UNAM se encuentra esta escultura de arquitectura semejante a un templo griego. 🌳🏛️🌳✨
 
Como área de descanso, para disfrutar de una lectura o apreciar la vista al lago, este punto del Bosque de Chapultepec, es un imperdible en tu visita.

¡Ven a conocerlo! 😉

•
•
•
•
•
•

#chapultepec #cdmx #mexicocity #bosque #escultura #arte #jardín @casadellago.unam",1,77,,,2024-06-12T19:49:03.000Z,FALSE,FALSE,Photo,,,,"Photo by Secretaría de Turismo de la Ciudad de México on June 12, 2024.",https://www.instagram.com/turismo_cdmx_,turismo_cdmx_,Secretaría de Turismo de la Ciudad de México,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/448334088_3624565477782181_2336291080737270599_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_ohc=0Um4hDkncKIQ7kNvgEOQlmk&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4OTAxMjA3MjIxMDk4OTUyNQ%3D%3D.2-ccb7-5&oh=00_AYD2AAs6HHLEufKtsC32If21hcHqucOWVxBaHz2ptYDRrA&oe=667094A2&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/turismo_cdmx_/?hl=es,2024-06-14T21:22:08.143Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8Hr1NiOIG8/,"🇨🇭💪 Únete a la #LuchaporelClima en Reforma, presentada en colaboración con el @cmll_mx y la secretaría de @turismo_cdmx_ 

🗓️ Este domingo 16 de junio se llevará a cabo un evento épico de lucha libre en Paseo de la Reforma, a la altura de la fuente de la Diana Cazadora.

💪 En este evento se presentarán emocionantes luchas y también compartiremos iniciativas impulsadas por Suiza contra la emergencia climática que ya se están implementando en México.

🌎 ¡El planeta es nuestro ring! Desde las calles de México hasta los proyectos de sostenibilidad impulsados por la cooperación Suiza-México, en conjunto podemos ser parte del cambio. ¡Únete a la lucha por el clima y sé parte de la solución!",7,511,Hotel St Regis Reforma,653339378,2024-06-12T15:06:48.000Z,FALSE,TRUE,Carousel,,,,,https://www.instagram.com/casadesuiza,casadesuiza,Embajada de Suiza en México,The St. Regis Mexico City,stregismexicocity,DRZUPREEME,drzupreeme,Holcim México,holcimmexico,BREITLING,breitling,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/448107312_449304444375503_7996856658445282873_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_ohc=uRHhXcCUE4EQ7kNvgEDb3t0&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4ODg3MDAxMTA5NDAyMTE2Mg%3D%3D.2-ccb7-5&oh=00_AYD3GvjErgpkUSP_xxk3jpvHMnshKJh2TKhZRZG-wcbC-g&oe=66726C5A&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/turismo_cdmx_/?hl=es,2024-06-14T21:22:08.144Z,3,Nestlé México,nestlemx,Clariant,clariant_international,Consejo Mundial Lucha Libre,cmll_mx,Secretaría de Turismo de la Ciudad de México,turismo_cdmx_,Antropomedia,antropomedia,Roche,roche,Roomies de comedia,roomiesdecomedia,Minergie,minergie_schweiz,Fracht Group México,frachtgroupmexico,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8FxT92pU4X/,"El Gobierno de la Ciudad de México, con enfoque social, innovador y de derechos, pone en marcha tres unidades del #trenligeroxochimilco para #másymejormovilidad que además mejora la conectividad del sur de la #CDMX. 🚎 
@semovicdmx Servicio de Transportes Eléctricos de la Ciudad de México.",0,107,,,2024-06-11T21:16:13.000Z,FALSE,TRUE,Carousel,,,,,https://www.instagram.com/turismo_cdmx_,turismo_cdmx_,Secretaría de Turismo de la Ciudad de México,,,,,,,,,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/448018600_1241048917272849_4170649670022608061_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=u-O_Xqa5dgUQ7kNvgGwUZDl&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4ODMzMTE2MjQ4MjQ3ODc1MQ%3D%3D.2-ccb7-5&oh=00_AYAk7WPPZAAaTmnAWXpvK7RABQZXiUz5KMVklYt-2G15Sw&oe=6672734D&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/turismo_cdmx_/?hl=es,2024-06-14T21:22:08.144Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
