indice,clip_original,clip_procesado,clip_longitud_original,clip_longitud_procesada,instagram_original,instagram_procesado,instagram_longitud_original,instagram_longitud_procesada,instagram_hashtags,instagram_hashtags_procesados,instagram_menciones,instagram_emojis
211,"merry christmas at the maya maya, classic mayan mythology, mayan style, maya temples, aztec mythology, golden pyramids, adobe ilustrator, merry, christmas, in the art style of quetzecoatl, the oracle of the mayan elders, ancient megastructure pyramid, aztec iconography, mayan, ancient civilizations, pyramid background, aztec fantasy",merry christmas maya maya classic mayan mythology mayan style maya temples aztec mythology golden pyramids adobe ilustrator merry christmas art style quetzecoatl oracle mayan elders ancient megastructure pyramid aztec iconography mayan ancient civilizations pyramid aztec fantasy,334,279,"The sun is shining upon the great  Kukulkan Pyramid, as the Mayan jungle surrounds us...
Photo credits: @hp_hiltonpereira 
#ChichenItza
.
.
.
.
.
.
.
#TravelWednesday #Cancun #Tulum #travel #nature
#photography #travelphotography #wonderoftheworld
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",the sun shining upon the great kukulkan pyramid the mayan jungle surrounds credits chichen itza travel wednesday cancun tulum travel nature photography travelphotography wonderoftheworld photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,437,331,"['ChichenItza', 'TravelWednesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['chichen', 'itza', 'travel', 'wednesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",['hp_hiltonpereira'],[]
212,"a large stone structure, giant tomb structures, mayan temple in the jungle, submerged pre - incan temple, ancient megastructure pyramid, maya temples, mayan style, ancient biomechanical temple, ancient pyramid, monolithic temple, monumental giant palace, mayan, white stone temple ruins, ancient temple ruins, pyramid portal, temple of the sun, the oracle of the mayan elders",large stone structure giant tomb structures mayan temple jungle submerged pre incan temple ancient megastructure pyramid maya temples mayan style ancient biomechanical temple ancient pyramid monolithic temple monumental giant palace mayan stone temple ruins ancient temple ruins pyramid portal temple sun oracle mayan elders,375,324,"Dare to explore, and immerse yourself in new adventures...
#ChichenItza
.
.
.
.
.
.
.
#TravelWednesday #Cancun #Tulum #travel #nature
#photography #travelphotography #wonderoftheworld
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",dare explore and immerse yourself new adventures chichen itza travel wednesday cancun tulum travel nature photography travelphotography wonderoftheworld photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,373,297,"['ChichenItza', 'TravelWednesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['chichen', 'itza', 'travel', 'wednesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",[],[]
213,"a man in a hat looking at a pyramid, temple of the sun, sun god, ancient megastructure pyramid, the oracle of the mayan elders, pyramid hoodvisor, black sun hat, pyramid in background, aztec sun goddess, ancient pyramid, maya temples, teonanacatl glyph, standing before ancient ruins, pyramid visor, pyramids in the background",man hat looking pyramid temple sun sun god ancient megastructure pyramid oracle mayan elders pyramid hoodvisor sun hat pyramid aztec sun goddess ancient pyramid maya temples teonanacatl glyph standing ancient ruins pyramid visor pyramids,326,237,"Did you know that the Maya knew precisely the length of a solar year, the movement of the Pleiades star cluster, and the cycles of Venus?
ð¤¯
#ChichenItza
.
.
.
.
.
.
.
#TravelWednesday #Cancun #Tulum #travel #nature
#photography #travelphotography #wonderoftheworld
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",did you know that the maya knew precisely the length solar year the movement the pleiades star cluster and the cycles venus chichen itza travel wednesday cancun tulum travel nature photography travelphotography wonderoftheworld photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,457,372,"['ChichenItza', 'TravelWednesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['chichen', 'itza', 'travel', 'wednesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",[],[]
214,"a group of people standing in front of a building, ancient megastructure pyramid, lost world pyramid, ancient pyramid, pyramid surrounded with greenery, pyramid background, giant aztec spaceship, giant tomb structures, pyramid, trampling an ancient city, pyramid in background, monumental giant palace, golden pyramids, pyramid head, aztec architecture, monumental structures, mayan temple in the jungle, maya temples",group people standing front building ancient megastructure pyramid lost world pyramid ancient pyramid pyramid surrounded greenery pyramid giant aztec spaceship giant tomb structures pyramid trampling ancient city pyramid monumental giant palace golden pyramids pyramid head aztec architecture monumental structures mayan temple jungle maya temples,417,347,"Did you know that the Mayan originated around 3,000 years ago in present-day Guatemala, Honduras, Belize, and Mexico?
The Mayan empire flourished in the southern regions from around 250 AD to 900 AD. The empire in the south collapsed around 900 AD. No one knows the reason.
#ChichenItza
.
.
.
.
.
.
.
#TravelWednesday #Cancun #Tulum #travel #nature
#photography #travelphotography #wonderoftheworld
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",did you know that the mayan originated around years ago guatemala honduras belize and mexico the mayan empire flourished the southern regions from around the empire the south collapsed around one knows the reason chichen itza travel wednesday cancun tulum travel nature photography travelphotography wonderoftheworld photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,588,461,"['ChichenItza', 'TravelWednesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['chichen', 'itza', 'travel', 'wednesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",[],[]
215,"a large pyramid with a clock on top, ancient megastructure pyramid, maya temples, pyramid surrounded with greenery, ancient pyramid, aztec mythology, classic mayan mythology, giant tomb structures, mayan, giant aztec spaceship, aztec architecture, pyramid, mayan style, trampling an ancient city, the oracle of the mayan elders, mayan temple in the jungle, monumental giant palace",large pyramid clock top ancient megastructure pyramid maya temples pyramid surrounded greenery ancient pyramid aztec mythology classic mayan mythology giant tomb structures mayan giant aztec spaceship aztec architecture pyramid mayan style trampling ancient city oracle mayan elders mayan temple jungle monumental giant palace,380,326,"Places to discover in 2023: 
Ek Balam, a beautiful Archaeological Site in the Yucatan Peninsula, pretty much unknown to many tourists! âï¸ð§¢ð¶
#EkBalam
.
.
.
.
.
.
.
#TravelWednesday #Cancun #Tulum #travel #nature
#photography #travelphotography #wonderoftheworld
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",places discover balam beautiful archaeological site the yucatan peninsula pretty much unknown many tourists balam travel wednesday cancun tulum travel nature photography travelphotography wonderoftheworld photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,460,349,"['EkBalam', 'TravelWednesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['balam', 'travel', 'wednesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",[],[]
216,"the church of san francisco in san, california, ancient catedral behind her, cathedrals and abbeys, white church background, maya temples, tlaquepaque, cathedral background, cathedral of sun, with palm trees and columns, church cathedral, mexico, panorama of crooked ancient city, baroque architecture, church background, by Juan Villafuerte, cathedral",church san francisco san california ancient catedral behind cathedrals abbeys church maya temples tlaquepaque cathedral cathedral sun palm trees columns church cathedral mexico panorama crooked ancient city baroque architecture church juan villafuerte cathedral,352,261,"Goodbye to 2022...
This year, Chichen Itza has welcomed over 2 million visitors. All walked the Mayan City and were amazed by the masterpieces that stand strong in the Yucatan Peninsula...
With that in mind, we wish you a happy new year, and we hope to see you again in 2023...
#ChichenItza
.
.
.
.
.
.
.
#TravelWednesday #Cancun #Tulum #travel #nature
#photography #travelphotography #wonderoftheworld
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",goodbye this year chichen itza welcomed over million visitors all walked the mayan city and were amazed the masterpieces that stand strong the yucatan peninsula with that mind wish you happy new year and hope see you again chichen itza travel wednesday cancun tulum travel nature photography travelphotography wonderoftheworld photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,592,471,"['ChichenItza', 'TravelWednesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['chichen', 'itza', 'travel', 'wednesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",[],[]
217,"the pyramid at chichena, ancient megastructure pyramid, ancient pyramid, pyramid, stairway to heaven, mayan, lost world pyramid, pyramid background, pyramids, pyramid portal, maya temples, mayan style, vertical wallpaper, pyramid scheme, giant tomb structures, mayan god, pyramids style, pyramid in background, giant aztec spaceship, monumental giant palace, aztec architecture, huge level structure",pyramid chichena ancient megastructure pyramid ancient pyramid pyramid stairway heaven mayan lost world pyramid pyramid pyramids pyramid portal maya temples mayan style vertical wallpaper pyramid scheme giant tomb structures mayan god pyramids style pyramid giant aztec spaceship monumental giant palace aztec architecture huge level structure,399,343,"A well-deserved appreciation post for this magnificent masterpiece!
And with the Winter Solstice right around the corner, we invite you to read our last entry on our blog to know all about it! âðâï¸ð¬
https://www.chichenitza.com/blog/winter-solstice-is-right-around-the-corner

Photo by: @diego.orozcob 

#ChichenItza
.
.
.
.
.
.
.
#TravelWednesday #Cancun #Tulum #travel #nature
#photography #travelphotography #wonderoftheworld
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",appreciation for this magnificent masterpiece and with the winter solstice right around the corner invite you read our last entry our blog know all about âðâï chichen itza travel wednesday cancun tulum travel nature photography travelphotography wonderoftheworld photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,629,407,"['ChichenItza', 'TravelWednesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['chichen', 'itza', 'travel', 'wednesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",['diego.orozcob'],[]
218,"a dog running in front of a pyramid, maya temples, ancient pyramid, ancient megastructure pyramid, trampling an ancient city, at an ancient city, lost world pyramid, mayan, ancient majestic, mayan style, the oracle of the mayan elders, pyramid portal, pyramid, pyramids, mayan temple in the jungle, animals ruling the world, ziggurat",dog running front pyramid maya temples ancient pyramid ancient megastructure pyramid trampling ancient city ancient city lost world pyramid mayan ancient majestic mayan style oracle mayan elders pyramid portal pyramid pyramids mayan temple jungle animals ruling world ziggurat,333,276,"Discover the mysteries of Chichen Itza...
Tag someone you'll wish to visit Chichen Itza with
#ChichenItza
.
.
.
.
.
.
.
#TravelWednesday #Cancun #Tulum #travel #nature
#photography #travelphotography #wonderoftheworld
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",discover the mysteries chichen itza tag someone you wish visit chichen itza with chichen itza travel wednesday cancun tulum travel nature photography travelphotography wonderoftheworld photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,407,329,"['ChichenItza', 'TravelWednesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['chichen', 'itza', 'travel', 'wednesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",[],[]
219,"a man in a black shirt and sunglasses standing in front of a pyramid, ancient megastructure pyramid, giant aztec spaceship, ancient pyramid, pyramids style, lost world pyramid, mayan style, the oracle of the mayan elders, pyramid background, pyramid scheme, monumental giant palace, pyramids, giant tomb structures, the temple of truth is white, pyramid, mayan god, golden pyramids",man shirt sunglasses standing front pyramid ancient megastructure pyramid giant aztec spaceship ancient pyramid pyramids style lost world pyramid mayan style oracle mayan elders pyramid pyramid scheme monumental giant palace pyramids giant tomb structures temple truth pyramid mayan god golden pyramids,381,302,"Emotions raise during the Kukulkan Nights sound & light show, as it recounts tales of love, war, life, and death of one of the most sophisticated civilizations ever established...
Comment below if you have ever watch it! ðð«¢
#ChichenItza
.
.
.
.
.
.
.
#TravelWednesday #Cancun #Tulum #travel #nature
#photography #travelphotography #wonderoftheworld
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",emotions raise during the kukulkan nights sound light recounts tales love war life and death one the most sophisticated civilizations ever established comment below you have ever watch chichen itza travel wednesday cancun tulum travel nature photography travelphotography wonderoftheworld photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,544,433,"['ChichenItza', 'TravelWednesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['chichen', 'itza', 'travel', 'wednesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",[],[]
220,"the pyramid at chichena, ancient megastructure pyramid, aztec architecture, aztec mythology, maya temples, giant aztec spaceship, monumental giant palace, giant tomb structures, ancient pyramid, mayan style, ancient civilizations, megalithic buildings, mayan, classic mayan mythology, giant aztec space city, pyramid surrounded with greenery, temple of the sun, brutalist aztec architecture",pyramid chichena ancient megastructure pyramid aztec architecture aztec mythology maya temples giant aztec spaceship monumental giant palace giant tomb structures ancient pyramid mayan style ancient civilizations megalithic buildings mayan classic mayan mythology giant aztec space city pyramid surrounded greenery temple sun brutalist aztec architecture,390,354,"Did you know Chichen Itza is divided into Old Chichen and Chichen Itza? ð®
 
You can find 6 Mayan Ruins in the Old Chichen section and about 20 Mayan Ruins in the New Chichen or Chichen Itza, making it a total of 26 Mayan Ruins to see on the Mayan Site.
Photo by: @photosbyaled ð¸
#ChichenItza
.
.
.
.
.
.
.
#TravelWednesday #Cancun #Tulum #travel #nature
#photography #travelphotography #wonderoftheworld
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",did you know chichen itza divided into old chichen and chichen itza you can find mayan ruins the old chichen section and about mayan ruins the new chichen chichen itza making total mayan ruins see the mayan chichen itza travel wednesday cancun tulum travel nature photography travelphotography wonderoftheworld photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,599,455,"['ChichenItza', 'TravelWednesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['chichen', 'itza', 'travel', 'wednesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'wonderoftheworld', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",['photosbyaled'],[]
221,"a stone walkway with a tree growing between it, giant columns, maya temples, giant towering pillars, columns, giant columns palace, stone pillars, giant greek columns, aqueducts, gigantic pillars, stone walls and pillars, large pillars, tall columns, angkor, megaliths, fallen columns, archways between stalagtites, many columns",stone walkway tree growing giant columns maya temples giant towering pillars columns giant columns palace stone pillars giant greek columns aqueducts gigantic pillars stone walls pillars large pillars tall columns angkor megaliths fallen columns archways stalagtites many columns,328,279,"Did you know that the Archaeological site of ChichÃ©n ItzÃ¡ once reached 25 kmÂ² (9.6 miÂ²)? 
What you see today is only a shadow of what once was...
#ChichenItza
.
.
.
.
.
.
.
#TravelTuesday #Cancun #Tulum #travel #nature
#photography #travelphotography #love
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",did you know that the archaeological site chichén itzá once reached what you see today only shadow what once was chichen itza travel tuesday cancun tulum travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,450,347,"['ChichenItza', 'TravelTuesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['chichen', 'itza', 'travel', 'tuesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",[],[]
222,"a woman in a black dress standing in front of a pyramid, ancient ruins behind her, mexico, temples behind her, pyramids, wearing black dress and hat, el dorado, wearing sombrero, beautiful ancient ruins behind, giant stunning goddess shot, mayan style, mayan, sombrero, pyramid in background, pyramids in the background, ancient ruins behind, ancient pyramid",woman dress standing front pyramid ancient ruins behind mexico temples behind pyramids dress hat dorado sombrero beautiful ancient ruins behind giant stunning goddess shot mayan style mayan sombrero pyramid pyramids ancient ruins behind ancient pyramid,358,252,"Did you know Chichen Itza, a UNESCO World Heritage Site, has become one of the most popular tourist destinations in the world and in Mexico? And it remains open to the public all year long!
-
Photo by: @jramalhetephotos 
#ChichenItza
.
.
.
.
.
.
.
#TravelTuesday #Cancun #Tulum #travel #nature
#photography #travelphotography #love
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelbloggers",did you know chichen itza unesco world heritage site become one the most popular tourist destinations the world and mexico and remains open the public all year long chichen itza travel tuesday cancun tulum travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelbloggers,521,399,"['ChichenItza', 'TravelTuesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']","['chichen', 'itza', 'travel', 'tuesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelbloggers']",['jramalhetephotos'],[]
223,"the pyramid at chichena, pyramid surrounded with greenery, ancient megastructure pyramid, ancient pyramid, maya temples, giant aztec spaceship, aztec architecture, giant tomb structures, aztec mythology, mexico, pyramid, mayan style, golden pyramids, ancient civilizations, monumental giant palace, pyramid background, lost world pyramid, megalithic buildings, pyramid ruins at sundown, mayan",pyramid chichena pyramid surrounded greenery ancient megastructure pyramid ancient pyramid maya temples giant aztec spaceship aztec architecture giant tomb structures aztec mythology mexico pyramid mayan style golden pyramids ancient civilizations monumental giant palace pyramid lost world pyramid megalithic buildings pyramid ruins sundown mayan,392,347,"Did you know that: 
In 1997, radar studies led to the discovery of a hidden cenote under the pyramid of El Castillo de ChichÃ©n ItzÃ¡? 
A recent investigation led people to believe that this cenote was kept hidden because it represented the center of the world. ð

#ChichenItza
.
.
.
.
.
.
.
.
#TravelTuesday #Cancun #Tulum #travel #nature
#photography #travelphotography #love
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelblogger",did you know that radar studies led the discovery hidden cenote under the pyramid castillo chichén itzá recent investigation led people believe that this cenote was kept hidden because represented the center the world chichen itza travel tuesday cancun tulum travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelblogger,569,451,"['ChichenItza', 'TravelTuesday', 'Cancun', 'Tulum', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']","['chichen', 'itza', 'travel', 'tuesday', 'cancun', 'tulum', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']",[],[]
224,"the sun sets behind the ruins, angkor wat, ancient alien head stone statues, angkor, ancient indonesia, mayan jaguar warrior, third lion head, ancient majestic, maya temples, angkor thon, giant head statue ruins, polynesian god, animal - shaped statue, javanese mythology, stone colossus remains, sacred tiger, giant moai statues",sun sets behind ruins angkor wat ancient alien head stone statues angkor ancient indonesia mayan jaguar warrior third lion head ancient majestic maya temples angkor thon giant head statue ruins polynesian god animal shaped statue javanese mythology stone colossus remains sacred tiger giant moai statues,329,303,"Hanal Pixan is the name for the festivities which take place in the Yucatan which are similar to the Day of the Dead celebrations throughout Mexico. 
It is a special event for the relatives of the deceased because they know that during these days, from October 31 to November 2, the souls ""receive permission"" to visit their relatives...

If you want to learn more about this date, check out our blog:
https://www.chichenitza.com/blog/hanal-pixan-the-day-of-the-death
#ChichenItza
.
.
.
.
.
.
.
.
#TravelTuesday #Cancun #DayoftheDead #DiadeMuertos #travel #nature
#photography #travelphotography
#photooftheday #instagood #travelgram #picoftheday
#instagram #photo #beautiful #equinox #like
#naturephotography #follow #wanderlust #happy
#adventure #instatravel #fashion #travelblogger",hanal pixan the name for the festivities which take place the yucatan which are similar the day the dead celebrations throughout mexico special event for the relatives the deceased because they know that during these days from october november the souls receive permission visit their relatives you want learn more about this date check out our blog chichen itza travel tuesday cancun dayofthe dead diade muertos travel nature photography travelphotography photooftheday instagood travelgram picoftheday beautiful equinox naturephotography wanderlust happy adventure instatravel fashion travelblogger,784,600,"['ChichenItza', 'TravelTuesday', 'Cancun', 'DayoftheDead', 'DiadeMuertos', 'travel', 'nature', 'photography', 'travelphotography', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'equinox', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']","['chichen', 'itza', 'travel', 'tuesday', 'cancun', 'dayofthe', 'dead', 'diade', 'muertos', 'travel', 'nature', 'photography', 'travelphotography', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'equinox', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']",[],[]
