postUrl,description,commentCount,likeCount,location,locationId,pubDate,likedByViewer,isSidecar,type,sidecarMedias,caption,profileUrl,username,fullName,imgUrl,postId,query,timestamp,videoUrl,videoDuration,playCount,viewCount,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20,error
https://www.instagram.com/p/C2QtvdYh8J6/,"Puerto Vallarta reaffirms its position as a leader in travel experiences by once again being ranked as one of the top 5 most popular destinations in Mexico in 2024, according to the millions of users of the prestigious online travel platform TripAdvisor.  New article. Link in our profile.
·
#PuertoVallarta reafirma su posición de liderazgo en experiencias de viajes al situarse dentro de los 5 destinos favoritos en México del año 2024, entre los millones de usuarios de TripAdvisor. Ve a nuestro nuevo artículo. Enlace en el perfil.

#VisitPuertoVallarta #MexicoTopDestinations #TravelersChoiceAwards #TravelersChoiceAwards2024  #BestOfTheBest",72,1389,,,2024-01-19T00:08:18.000Z,FALSO,VERDADERO,Carousel,,,,,https://www.instagram.com/visitpuertovallarta,visitpuertovallarta,Puerto Vallarta,https://scontent-cdg4-1.cdninstagram.com/v/t39.30808-6/420444918_773423584814105_2704987772127500345_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_ohc=OfKoXMskIgUQ7kNvgEzL9BG&edm=ACWDqb8AAAAA&ccb=7-5&ig_cache_key=MzI4MzMyNTI5Mzk1MTIzODEwMw%3D%3D.2-ccb7-5&oh=00_AYBhaMjYigb6PHmye5AYLr-GYZ64jpadqtyqPAeHKAyC3w&oe=6673E52E&_nc_sid=ee9879,3.28E+18,https://www.instagram.com/visitpuertovallarta/,2024-06-15T21:59:38.386Z,2,,,PUERTO VALLARTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8OZowbMpmr/,"Enamórate de Puerto Vallarta y su arte urbano. Esta escultura es una parada obligatoria para todos los amantes de la fotografía. ¡Ven y captura la esencia de la ciudad con nosotros! ????
.

Make your trip to Puerto Vallarta unforgettable! Come and see this impressive sculpture and be amazed by its beauty. Perfect for your night photos. ????",4,393,,,2024-06-15T05:42:30.000Z,FALSO,FALSO,Photo,,,,"Photo by Puerto Vallarta on June 14, 2024. May be an image of 1 person, fire, ladder, palm trees and text.",https://www.instagram.com/visitpuertovallarta,visitpuertovallarta,Puerto Vallarta,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/448539784_428032646717145_151002774975290052_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=yzkbj4z-bf0Q7kNvgG4BWZW&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM5MDc2MDMyMTM5NDMxNzczOQ%3D%3D.2-ccb7-5&oh=00_AYCtRtelAlnxEbVP5t55NfulxuOARhlBwDhJn-7beKILXw&oe=6671F37C&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/visitpuertovallarta/,2024-06-15T21:59:38.386Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8LvOjqsefm/,"Vive la Magia Nocturna en Puerto Vallarta ??
Cada noche, la bahía se ilumina con colores vibrantes y una energía inigualable. ¡Ven y sé parte de la fiesta!
.
Experience the Night Magic in Puerto Vallarta ??
Every night, the bay lights up with vibrant colors and an unmatched energy. Come and be part of the party!
#PuertoVallarta #mexico #vacay #night",12,1737,,,2024-06-14T04:54:49.000Z,FALSO,FALSO,Video,https://scontent-cdg4-2.cdninstagram.com/o1/v/t16/f2/m69/An-Ah-2IM7ANjxYQt-QsMPAazvBOUG_wEFmVpOGjb7wi5gqQgHKKZDAfeE80l5fG_Frs7eW_H5AMohPhJZHtW28t.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&vs=832865928345794_496005885&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSktnUEFjLVM0X3poOXdDQU5CQm5pRzNJSnBZYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHcXF1QnFEdFltV3lnMEdBQzVzQVhWaGVQRkdicV9FQUFBRhUCAsgBACgAGAAbABUAACbi6%2BLw8PmRQBUCKAJDMywXQCXEm6XjU%2FgYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&ccb=9-4&oh=00_AYAQoHzRg-RcmztFcfzBowF9s9YeWLTl2sWqVORmHqzBkw&oe=66720045&_nc_sid=ee9879,10.844,26665,,https://www.instagram.com/visitpuertovallarta,visitpuertovallarta,Puerto Vallarta,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/448274623_860402712788524_7650681365497882083_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwIn0&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=104&_nc_ohc=Taae-W_7SjMQ7kNvgFeqM_A&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM5MDAxMDg1MzA4MjM5MjU1MA%3D%3D.2-ccb7-5&oh=00_AYDjLszXGbwMhiUnj1hgMvZGduHe2CT4IaRKJUdrkhoKEA&oe=6671ED70&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/visitpuertovallarta/,2024-06-15T21:59:38.386Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8I7cVitfyR/,"Planifica tu Aventura en Puerto Vallarta ???
1.	Disfruta de una tarde en Conchas chinas.
2.	Practica deportes acuáticos.
3.	Visita el Muelle de Los Muertos.
2.	Recorre la Zona Romántica.
.
Plan Your Adventure in Puerto Vallarta???
1. Enjoy an afternoon at Conchas Chinas.
2. Try water sports.
3. Visit the Los Muertos Pier.
4. Explore the Romantic Zone.
#PuertoVallarta #instagram #vacay",15,1166,,,2024-06-13T02:42:28.000Z,FALSO,VERDADERO,Carousel,,,,,https://www.instagram.com/visitpuertovallarta,visitpuertovallarta,Puerto Vallarta,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/448171282_1640551226795572_8920693462811149362_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=104&_nc_ohc=sB8L20FecdwQ7kNvgGyqGVg&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4OTIyMDE0NTAzMTc0MjI4OQ%3D%3D.2-ccb7-5&oh=00_AYB8ro-1waotjRPCXgo7OC4wy8zod1vUQ_1G0A9D_Rbjaw&oe=6673D2B9&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/visitpuertovallarta/,2024-06-15T21:59:38.386Z,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8Gol8esqoB/,"Explora el Muelle de Playa Los Muertos ???
Tip: El muelle es perfecto para una caminata tranquila y tomar fotos increíbles. ¡No olvides tu cámara!
.
Tip: Take a boat tour from the pier at Playa Los Muertos. It’s a fantastic way to explore the beautiful coastline and hidden beaches. ???#PuertoVallarta",5,830,,,2024-06-12T05:19:16.000Z,FALSO,FALSO,Photo,,,,"Photo by Puerto Vallarta on June 11, 2024. May be an image of nature, bridge, water and text.",https://www.instagram.com/visitpuertovallarta,visitpuertovallarta,Puerto Vallarta,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/448277720_2387675234776767_1081502697809749761_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_ohc=VdOt4_Kv9i8Q7kNvgHmf6Vx&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4ODU3NDI5OTA2MzQ5NTE2OQ%3D%3D.2-ccb7-5&oh=00_AYDSNSIMu-n-613VfBwoc5FQcxTTd03cMs2kQp3Iuo6saA&oe=6671FB30&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/visitpuertovallarta/,2024-06-15T21:59:38.386Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C8BR0d8Nwsm/,"???? Con el verano tocando a la puerta, Playa Camarones te espera con atardeceres espectaculares. Ven a vivir una experiencia única y deja que el sol te sorprenda cada tarde.
. 
??? With summer approaching, Playa Camarones becomes the perfect setting to enjoy stunning sunsets. Come and experience the magic of the sun setting on the horizon.
#PuertoVallarta #LetsDoIt #EsParaMi",1,574,,,2024-06-10T03:25:16.000Z,FALSO,FALSO,Video,https://scontent-cdg4-3.cdninstagram.com/o1/v/t16/f2/m69/An_Ycc65e8DtvRPGIPOMF4wuqrsC4DbHlCYoFv8c08xkFor73QzWyn6YiyXsrraDL3CKc4PLJBwK1f3Ohr_sVeI.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&vs=1403198757026056_1247869444&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUZwUlFkZi1nYzJibXdEQURhZlBCbm80ZE1mYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOaEt0aHBPbXZKOUxySUJBS2RqM3NMWWxreHZicV9FQUFBRhUCAsgBACgAGAAbABUAACbyzOvjg4S3QRUCKAJDMywXQCewo9cKPXEYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&ccb=9-4&oh=00_AYB1qlEquc7J7VFtnjThWxrhKCD2pUh0GpsIKE--gTF9Ew&oe=6671F9A9&_nc_sid=ee9879,11.845,12425,,https://www.instagram.com/visitpuertovallarta,visitpuertovallarta,Puerto Vallarta,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/448139671_1409009009815969_2009002721854247883_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_ohc=RItphHGqxhQQ7kNvgFAfdbv&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4NzA2Njc2NzExMTU1NTg3OA%3D%3D.2-ccb7-5&oh=00_AYC_RNCm_pm9fwiKHHERPBm-ui6WSfPECsxnIYn-1zHgZw&oe=6671FDFE&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/visitpuertovallarta/,2024-06-15T21:59:38.386Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C77HkndP77D/,"¿Capturaste un momento especial en Vallarta? ??? ¡Compártelo con nosotros! Etiquétanos y usa #Vallarta #EsParaMi. Las 5 fotos más impresionantes se destacarán el lunes en nuestra cuenta. ¡Estamos emocionados por ver tus fotos!
.
Did you capture a special moment in Vallarta? ??? Share it with us! Tag us and use #LetsDoIt. The 5 most impressive photos will be featured on our account on Monday. We are excited to see your photos!",17,1548,,,2024-06-07T18:00:14.000Z,FALSO,FALSO,Video,https://scontent-cdg4-2.cdninstagram.com/o1/v/t16/f2/m69/An9XZJEshPzbrrIoiQQp4Vu8bBgxINf3T4CrfEeLB1XdMDwxA6ONKWV4NYhpKAER2sVst5BSytU99AyLHZu7XDY.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&vs=988277076185923_3986408841&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSFZWT0JPdWxhc2RydWdDQUtDZ1haRFBZQnhuYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEY2RzeHJEVWUzS0U4QUNBSlpfQVdBTS04SXdicV9FQUFBRhUCAsgBACgAGAAbABUAACa018T1raSaQBUCKAJDMywXQCJwIMSbpeMYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&ccb=9-4&oh=00_AYDm2jDGuHQ1V0y1x9RikiDUXgMzZR4s70QBZYa4kQ4kFw&oe=6671E820&_nc_sid=ee9879,9.22,35768,,https://www.instagram.com/visitpuertovallarta,visitpuertovallarta,Puerto Vallarta,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/447973917_734557578634856_5730802712356147446_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwIn0&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=SkN2ywGeqT4Q7kNvgE0nAND&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4NTMzMjg0NzQ5MjQ0NzkzOQ%3D%3D.2-ccb7-5&oh=00_AYCpAiG6mb6wB_HBdCSkLTpFqbujYf7vCao4ia0gqQ620Q&oe=6671DA14&_nc_sid=ee9879,3.39E+18,https://www.instagram.com/visitpuertovallarta/,2024-06-15T21:59:38.386Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C75uegwMkoq/,"¿Te animas a una aventura? Playa Madagascar te espera. Llega en taxi acuático o recorre el sendero desde Boca de Tomatlán, cruzando playas increíbles como Colomitos y Las Ánimas. ?????? 
.
Discover Playa Madagascar, a hidden gem south of Puerto Vallarta. Arrive by boat or, if you love hiking, follow the trail from Boca de Tomatlán. An unforgettable journey awaits! ????????
#PlayaMadagascar #puertovallarta  #EsParaMi",17,846,,,2024-06-07T05:00:33.000Z,FALSO,VERDADERO,Carousel,,,,,https://www.instagram.com/visitpuertovallarta,visitpuertovallarta,Puerto Vallarta,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/447620184_1598571664033713_3639528179367328042_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=G8ldbNHE9pcQ7kNvgF30XWe&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4NDk0MDk5NjM1OTg4Njk0OQ%3D%3D.2-ccb7-5&oh=00_AYCIznCRljOn3SQ4YziuqXm6dJfSJ8abOoGhpeU2GW1Jzw&oe=6673D0A4&_nc_sid=ee9879,3.38E+18,https://www.instagram.com/visitpuertovallarta/,2024-06-15T21:59:38.386Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C75TV4fNOwN/,"El kiosco del centro de Vallarta es un lugar emblemático lleno de historia y vida. ?? Este pintoresco espacio ha sido testigo de innumerables eventos y es un punto de encuentro para locales y visitantes. ¡No te lo pierdas! ?
.
 Is an iconic place full of history and life. ?? This picturesque spot has witnessed countless events and is a meeting point for locals and visitors. Don’t miss it! 
#PuertoVallarta #EsParaMi #vacay",3,418,,,2024-06-07T01:03:27.000Z,FALSO,FALSO,Photo,,,,"Photo by Puerto Vallarta on June 06, 2024. May be an image of text.",https://www.instagram.com/visitpuertovallarta,visitpuertovallarta,Puerto Vallarta,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/447939402_417205941315287_5649411976506393462_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_ohc=7bBWfVdZy2AQ7kNvgHRcQ9a&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4NDgyMTY2MTU5MTQ2NDk3Mw%3D%3D.2-ccb7-5&oh=00_AYDETiIjrydFNn4JSnJwtd9fMA44xnV9OVczD850ix7Bxw&oe=6671D98F&_nc_sid=ee9879,3.38E+18,https://www.instagram.com/visitpuertovallarta/,2024-06-15T21:59:38.386Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C7265w1tXA7/,"Desde la arena dorada hasta el vibrante malecón, Puerto Vallarta te invita a explorar y disfrutar. ?? ¿Qué esperas para conocerlo?
.
 Immerse yourself in the serenity of Puerto Vallarta. Relax on the beach, stroll along the boardwalk, and let the sea embrace you. ?? #PuertoVallarta #vacay #instalike",8,1471,,,2024-06-06T02:51:25.000Z,FALSO,VERDADERO,Carousel,,,,,https://www.instagram.com/visitpuertovallarta,visitpuertovallarta,Puerto Vallarta,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/447780871_1487665885514323_5415145273244473985_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_ohc=DRna-Mm4ahcQ7kNvgF3NGdY&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzM4NDE1MTIxOTU3MDQ4NDk2OA%3D%3D.2-ccb7-5&oh=00_AYCG6WdrwECSYvpCp_rV3YYpDjJkaW0ckte3RBm0GuPgtw&oe=6673E210&_nc_sid=ee9879,3.38E+18,https://www.instagram.com/visitpuertovallarta/,2024-06-15T21:59:38.386Z,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
